Date,Transaction_ID,Debit_Account,Credit_Account,Amount,Currency,Description
2025-07-07T22:17:35.366657,49d2f077-1ced-4e41-a0f1-90e13c6f09af,ACC1204,ACC1173,74465.09217494837,INR,Bill Payment
2025-06-10T22:17:35.366674,5bb3dbfd-bc15-4a5f-ae18-5928a8a0f341,ACC1138,ACC1487,13418.027851183624,INR,Bill Payment
2025-06-21T22:17:35.366691,b9d41bd1-9823-4d5d-83a6-faef77dbb5f8,ACC1077,ACC1367,61769.34505849309,INR,Restaurant
2025-07-03T22:17:35.366708,4b9d7af0-3e91-49be-9f3c-03f292b81853,ACC1393,ACC1100,61381.145847965316,INR,Restaurant
2025-06-15T22:17:35.366725,2e12620b-f5cd-4ba7-8097-8528b5b4b6c0,ACC1363,ACC1374,28978.938835580753,INR,Bill Payment
2025-07-04T22:17:35.366741,ca6a5c56-cc9d-4439-9bc4-ab33c834460a,ACC1458,ACC1150,21478.562635536568,INR,Restaurant
2025-07-04T22:17:35.366759,d416fe3b-43dc-48ab-a355-345209175013,ACC1180,ACC1467,26823.844903096913,INR,Online Shopping
2025-06-12T22:17:35.366776,e24ff7c5-3516-407e-987d-f67ab10d8fd8,ACC1412,ACC1286,15167.032987968392,INR,Bill Payment
2025-06-15T22:17:35.366793,b71dcfa8-0c07-40e8-973a-3e3fb1863b9f,ACC1333,ACC1030,42391.054723659334,INR,Online Shopping
2025-07-07T22:17:35.366810,046cb013-044d-467d-9747-d3bdbdf58805,ACC1324,ACC1462,74681.48879937225,INR,Restaurant
2025-06-19T22:17:35.366827,ba6a1820-f536-4bf2-b796-4eb7efac4579,ACC1106,ACC1226,42057.86476649233,INR,Restaurant
2025-06-26T22:17:35.366844,d7dadcda-b298-4c78-b6f3-1ef43c34bd45,ACC1198,ACC1007,58712.397463826455,INR,Online Shopping
2025-06-17T22:17:35.366861,c13cfd86-814e-478f-9483-3cd9b23f4596,ACC1016,ACC1473,11708.512351220657,INR,Bill Payment
2025-06-14T22:17:35.366878,6084f666-7dad-4d79-b112-dbe9681b0add,ACC1490,ACC1128,76040.58528975077,INR,Bill Payment
2025-06-30T22:17:35.366895,f60f89d8-c8c9-4897-b491-6095b1f16b1a,ACC1358,ACC1224,65981.03463210144,INR,Bill Payment
2025-06-12T22:17:35.366912,6d06d727-a878-496e-afda-2c59719bae12,ACC1023,ACC1397,15419.743939037213,INR,Bill Payment
2025-06-15T22:17:35.366929,764bfc35-e8b1-4269-ae8e-6296c76d1c1c,ACC1327,ACC1316,2953.207542036307,INR,Restaurant
2025-07-02T22:17:35.366946,f30968f4-9c23-4def-96eb-473af124bb4f,ACC1064,ACC1490,31175.189431613384,INR,Friend Transfer
2025-07-07T22:17:35.366963,cba2d2d0-2e4b-44c9-a357-835030be5f8e,ACC1138,ACC1106,26564.90656707496,INR,Restaurant
2025-07-01T22:17:35.366980,fd2dc6e8-b8b2-45e4-a454-c0a6febabf18,ACC1226,ACC1339,38755.46403589338,INR,Restaurant
2025-06-26T22:17:35.366997,01662d58-9493-4067-bb63-2e34accec7e7,ACC1454,ACC1238,5050.281338589396,INR,Bill Payment
2025-06-17T22:17:35.367014,acb4267e-6d32-4e7c-89a1-3f053f7a6af6,ACC1037,ACC1342,61761.11833260971,INR,Bill Payment
2025-06-22T22:17:35.367031,f82ec4fd-9afe-49c8-b9ec-a913c7298d3a,ACC1116,ACC1151,51317.188684951936,INR,Friend Transfer
2025-07-05T22:17:35.367048,5d9bfe9b-4be2-4a8c-abc4-0d9b3d633af7,ACC1050,ACC1051,19287.577052819695,INR,Online Shopping
2025-06-26T22:17:35.367066,b98ad5b7-31e7-40b1-b5b0-fdee1afc91da,ACC1257,ACC1075,74574.58790517182,INR,Friend Transfer
2025-06-10T22:17:35.367082,4e81c060-d69e-4f03-aa1e-d5df076524df,ACC1313,ACC1000,40348.60385563978,INR,Bill Payment
2025-06-25T22:17:35.367099,98efb694-46d7-40ff-82b7-11b76761a591,ACC1205,ACC1394,16939.762976089034,INR,Bill Payment
2025-06-09T22:17:35.367116,b1fb2cdc-edc1-4954-855d-7a786bbce94e,ACC1301,ACC1158,18980.799690381977,INR,Online Shopping
2025-06-23T22:17:35.367133,ca4688c2-8d74-4eaf-9272-81ccbe5e6574,ACC1095,ACC1056,249.91958124152848,INR,Online Shopping
2025-06-23T22:17:35.367150,306def73-bf90-40ca-b228-24ce959253b0,ACC1370,ACC1144,9407.078782433478,INR,Online Shopping
2025-06-18T22:17:35.367167,523da2ee-7a10-4e72-9e9e-b410a738396f,ACC1040,ACC1056,30216.144291810346,INR,Online Shopping
2025-06-29T22:17:35.367184,2a979c69-7955-4905-a471-671fe6184b59,ACC1228,ACC1146,77914.46870571599,INR,Restaurant
2025-06-23T22:17:35.367201,a9e00bfd-b997-4b5f-8ba1-a2790e28e522,ACC1211,ACC1250,9107.63375685368,INR,Friend Transfer
2025-06-20T22:17:35.367218,5d41d5ed-c22e-4c16-85e9-f52366aaa669,ACC1249,ACC1255,8002.515905844915,INR,Bill Payment
2025-06-20T22:17:35.367235,0a23e232-c8a6-4aa4-9fd8-e502bb31df25,ACC1435,ACC1073,44669.5912354729,INR,Online Shopping
2025-06-20T22:17:35.367252,8fa441f9-1355-4099-8a85-74c0e3d3eaa8,ACC1239,ACC1220,35105.70751910312,INR,Online Shopping
2025-06-20T22:17:35.367269,97215db2-bb07-4f49-bde9-9e5fef13b279,ACC1157,ACC1296,52255.92567980895,INR,Bill Payment
2025-06-27T22:17:35.367286,86df784d-a439-46d5-bb35-a088e842cea9,ACC1384,ACC1400,29752.180813647246,INR,Online Shopping
2025-06-23T22:17:35.367303,3dd59f42-0b57-4b1d-aa44-df70d49720c1,ACC1097,ACC1498,58610.430209836,INR,Bill Payment
2025-06-25T22:17:35.367320,906e3ef3-3cd7-4dda-a70e-8b7eb12853bd,ACC1203,ACC1482,20250.258231920398,INR,Restaurant
2025-06-28T22:17:35.367337,c605959d-e46c-4705-a523-115f06c6df6f,ACC1182,ACC1001,3831.5485282317964,INR,Bill Payment
2025-06-09T22:17:35.367354,8a1043c3-bfb4-4464-9d4b-e1e554cd1e17,ACC1380,ACC1003,16733.5634099247,INR,Restaurant
2025-06-20T22:17:35.367371,8539cd6a-3e86-4756-97c3-c5c921dc5f39,ACC1362,ACC1283,71088.74997220724,INR,Friend Transfer
2025-06-28T22:17:35.367388,3899500d-8a8e-4f61-82fe-f165bf7e2635,ACC1148,ACC1203,158.02909052789832,INR,Restaurant
2025-07-06T22:17:35.367444,1b6f917e-5fb5-447d-bfd4-167063301049,ACC1454,ACC1104,41995.38460624741,INR,Friend Transfer
2025-06-26T22:17:35.367462,74a01d1e-9d7d-4d05-a535-c4f0656c11c7,ACC1236,ACC1343,31177.81910843767,INR,Restaurant
2025-06-27T22:17:35.367478,d1d2aea3-2948-46bd-b4b6-72c606ea093f,ACC1409,ACC1270,79244.0410910819,INR,Online Shopping
2025-07-02T22:17:35.367496,c0ba0c10-eb00-4e45-bed4-ed6d1c8cf561,ACC1059,ACC1276,76185.71651934591,INR,Restaurant
2025-06-29T22:17:35.367512,0653f5c9-1b0d-49a4-90db-747186ba9c49,ACC1251,ACC1455,31051.22595637543,INR,Online Shopping
2025-06-29T22:17:35.367529,c2ab5307-7e55-4a84-96b5-a2d8163a65cb,ACC1124,ACC1312,68327.00897266864,INR,Friend Transfer
2025-06-14T22:17:35.367546,989ed47b-9530-4fa7-8b85-4a4df747b825,ACC1273,ACC1194,6799.633523717826,INR,Bill Payment
2025-07-02T22:17:35.367563,858287da-77db-49c2-8da3-012f15729c6f,ACC1326,ACC1466,61239.520369535894,INR,Online Shopping
2025-06-16T22:17:35.367581,a983a84a-ad96-402e-946c-ba12390e6e0f,ACC1420,ACC1085,41530.34588067801,INR,Restaurant
2025-06-25T22:17:35.367598,353bb036-fce2-4737-980f-fa25b9ff22db,ACC1374,ACC1225,60813.648820752955,INR,Restaurant
2025-07-05T22:17:35.367615,99a9ec69-4cb8-4f99-9fb3-24d27bd52884,ACC1261,ACC1066,31996.31397084867,INR,Restaurant
2025-06-08T22:17:35.367632,c275010f-a269-4ffe-9665-70cf8a006731,ACC1367,ACC1382,55034.027070997196,INR,Bill Payment
2025-07-04T22:17:35.367649,2d64e2e1-a76c-4c3f-b827-9479fca5873b,ACC1424,ACC1435,19964.879195582216,INR,Online Shopping
2025-06-14T22:17:35.367666,aa80108a-0e45-4fef-b2c7-7dcdce7dda30,ACC1000,ACC1226,44421.25062881488,INR,Restaurant
2025-06-20T22:17:35.367683,3162d80d-0fe3-431b-9dde-fb467089be98,ACC1095,ACC1447,64327.69448709766,INR,Online Shopping
2025-06-17T22:17:35.367700,f1851b7e-0eb3-4812-92b7-007918c3ab51,ACC1475,ACC1393,25427.494122193148,INR,Friend Transfer
2025-06-17T22:17:35.367717,d96ef364-4f42-4c43-a401-abcf7a924c9a,ACC1243,ACC1421,28785.28981804768,INR,Online Shopping
2025-07-05T22:17:35.367734,30b3c051-3f84-473c-aff3-f8b2cff02eed,ACC1170,ACC1308,69629.93598901636,INR,Online Shopping
2025-07-02T22:17:35.367751,91842321-4b78-43ed-a511-f82d4efa2aef,ACC1457,ACC1326,63072.495883289055,INR,Restaurant
2025-07-04T22:17:35.367768,fab9e713-76c3-4d80-b621-3ed85495092b,ACC1391,ACC1013,22490.343638337738,INR,Online Shopping
2025-07-07T22:17:35.367785,5be18290-89b8-4128-9e0e-908374dba7b4,ACC1499,ACC1340,4121.062617935111,INR,Online Shopping
2025-06-16T22:17:35.367802,3fcc1247-aea4-46b7-9524-95d924ae6844,ACC1265,ACC1041,29871.607308955656,INR,Online Shopping
2025-06-10T22:17:35.367819,722ef3dd-eb87-459f-9759-c024234d9134,ACC1098,ACC1464,39962.13994480071,INR,Friend Transfer
2025-07-07T22:17:35.367836,f55b8821-04bf-4421-9d7c-9f70f0cd07f2,ACC1403,ACC1443,13619.555464610827,INR,Bill Payment
2025-06-22T22:17:35.367853,7e1335eb-5475-409b-a0c9-395b72f89e69,ACC1284,ACC1036,19728.53976610448,INR,Online Shopping
2025-06-30T22:17:35.367870,1f3785a3-039f-4368-bb86-5b92b6df61e5,ACC1029,ACC1495,60725.74729497592,INR,Online Shopping
2025-06-28T22:17:35.367886,b59bcf9c-9566-4206-9a9b-0ee9fa0f4410,ACC1408,ACC1143,17061.433813802185,INR,Online Shopping
2025-06-23T22:17:35.367903,907ed6d5-65a0-4c53-9c54-4613e7710a08,ACC1098,ACC1092,76627.33314318035,INR,Friend Transfer
2025-06-29T22:17:35.367920,662a0bbe-9ce0-46a5-a7ce-87dc9cadbe77,ACC1243,ACC1339,18851.656541333254,INR,Online Shopping
2025-06-15T22:17:35.367937,7c9e988c-044d-4e9b-90a8-3e16a91e5f2a,ACC1472,ACC1052,21563.310948441045,INR,Online Shopping
2025-06-18T22:17:35.367954,25e55148-3921-4a58-8ac7-0cb154132bc9,ACC1011,ACC1388,38552.344320187265,INR,Restaurant
2025-06-17T22:17:35.367971,7f0ca7e2-d140-4e9e-9645-73c201442b36,ACC1402,ACC1252,24547.13290711545,INR,Restaurant
2025-06-09T22:17:35.367988,5f356493-bee4-4a14-ab99-c225f9737737,ACC1471,ACC1319,22300.35310825397,INR,Restaurant
2025-06-26T22:17:35.368005,8cc817b2-63dd-4967-ba84-ec1fa429d389,ACC1093,ACC1350,15321.064381234972,INR,Bill Payment
2025-06-30T22:17:35.368022,f9cf3816-1b90-43a4-81d2-5009cccf6477,ACC1224,ACC1320,65728.57894846748,INR,Friend Transfer
2025-06-22T22:17:35.368039,05525fd5-3d36-4afb-971f-5e053afc1219,ACC1177,ACC1227,676.4273796262631,INR,Friend Transfer
2025-06-11T22:17:35.368056,99bfafe7-793b-43c5-8cf5-530c13ba8616,ACC1004,ACC1483,73861.29437506462,INR,Restaurant
2025-06-30T22:17:35.368073,e67da388-f590-44f3-9f05-ed434cba496f,ACC1008,ACC1412,60135.470526211204,INR,Restaurant
2025-06-17T22:17:35.368090,11056635-8ed9-43f2-bc89-ec5c0a4f8a1a,ACC1222,ACC1230,55786.5316278201,INR,Bill Payment
2025-06-25T22:17:35.368107,bb21b452-fdcc-4be6-9895-d48f3e4eafd9,ACC1449,ACC1295,16567.919259174734,INR,Restaurant
2025-06-13T22:17:35.368124,7bf2e6c3-69e4-494e-9ea1-2c9d55bbd706,ACC1354,ACC1198,34421.54467600704,INR,Online Shopping
2025-06-08T22:17:35.368141,b2700df8-96c1-4ace-b253-b268d8e40c85,ACC1312,ACC1102,4287.497168674448,INR,Friend Transfer
2025-06-23T22:17:35.368158,cc8f9f70-f1c3-4b25-81af-b1791532436f,ACC1132,ACC1271,47149.61582491561,INR,Online Shopping
2025-06-21T22:17:35.368175,564d5108-db44-4845-9988-b882b5b5803b,ACC1075,ACC1490,24436.50957299237,INR,Friend Transfer
2025-06-15T22:17:35.368192,70ec45aa-7a24-405d-9fe7-1213463d66d0,ACC1159,ACC1077,65349.21223566864,INR,Friend Transfer
2025-06-18T22:17:35.368209,ad326130-8c06-47af-9f32-7d63bc80aca5,ACC1026,ACC1456,67730.71672608999,INR,Bill Payment
2025-06-15T22:17:35.368226,70ca4fc2-c5e2-439b-a598-8092be8eb5ff,ACC1285,ACC1442,6180.217719210224,INR,Restaurant
2025-06-22T22:17:35.368243,d45183ca-477c-43fc-95f6-165147993c77,ACC1038,ACC1258,34573.196612446714,INR,Restaurant
2025-06-12T22:17:35.368260,9b577d83-1638-421f-a2f3-62ca16172d8a,ACC1184,ACC1327,53356.46882724421,INR,Online Shopping
2025-07-06T22:17:35.368277,1191d2a6-c612-4657-8389-9e8319391acc,ACC1078,ACC1293,47789.51561330564,INR,Bill Payment
2025-06-08T22:17:35.368294,4f980d6e-3dfb-4770-a2de-eb8778dd2b0f,ACC1115,ACC1159,37275.28389014894,INR,Friend Transfer
2025-06-24T22:17:35.368311,24e8967f-f2fe-4003-8a6d-989e25001715,ACC1063,ACC1315,30114.225944801332,INR,Bill Payment
2025-07-02T22:17:35.368328,3b31ba3c-c00a-468b-b3f2-2422714c49ee,ACC1425,ACC1024,20679.455782024408,INR,Restaurant
2025-07-03T22:17:35.368344,bac99349-4f71-4d2e-977f-5d4d2eefea38,ACC1426,ACC1210,73134.78891490234,INR,Friend Transfer
2025-06-10T22:17:35.368362,88029e70-a088-42e0-b17e-27dbaf4425ca,ACC1323,ACC1047,5463.793881166477,INR,Online Shopping
2025-07-01T22:17:35.368378,0b11ae0c-67f5-44cd-8998-cec540e80b47,ACC1394,ACC1061,54096.68861636518,INR,Bill Payment
2025-07-05T22:17:35.368395,39e7f1a9-1d30-49dc-9ea9-09d631006d65,ACC1104,ACC1016,32895.39031064319,INR,Online Shopping
2025-06-16T22:17:35.368412,17dd9628-f094-41ca-b2af-178f8e921ae8,ACC1372,ACC1305,10005.645518335221,INR,Bill Payment
2025-06-20T22:17:35.368430,c8645f50-917b-44bd-ae25-a4c4059853b5,ACC1470,ACC1459,51008.31045811759,INR,Restaurant
2025-06-11T22:17:35.368447,437e23f3-6abc-4f6a-8ae1-f099d05083cf,ACC1157,ACC1125,6263.547040229533,INR,Bill Payment
2025-06-29T22:17:35.368464,74e0c820-03b5-4833-9e8e-b343a91d18b7,ACC1329,ACC1246,45393.159274724334,INR,Restaurant
2025-06-25T22:17:35.368481,6583debf-63aa-4e74-9dd5-48c3e77f9520,ACC1158,ACC1405,17090.614511278513,INR,Bill Payment
2025-07-05T22:17:35.368498,04c55faa-64b7-42b7-8415-4fd7c981174f,ACC1131,ACC1080,26834.113634713885,INR,Friend Transfer
2025-07-07T22:17:35.368515,b304ed00-ff27-40be-a5e8-d439877ac2d7,ACC1138,ACC1212,21392.28603484737,INR,Friend Transfer
2025-06-19T22:17:35.368533,e71336e4-7380-408c-b2c2-1a5e9dabc438,ACC1477,ACC1291,67292.64160641188,INR,Restaurant
2025-06-21T22:17:35.368550,e3726da7-77f6-4c12-93b7-df802c7d6fc0,ACC1311,ACC1179,77984.04253291889,INR,Restaurant
2025-06-19T22:17:35.368567,5317228c-fe6a-4267-af51-775b605339a5,ACC1301,ACC1158,50197.013126759324,INR,Friend Transfer
2025-06-28T22:17:35.368583,7032eae7-01b3-4bbd-97e2-72e1c3661088,ACC1124,ACC1432,30117.940041930156,INR,Online Shopping
2025-07-02T22:17:35.368601,e0c99441-aaab-4fd7-93ed-e2bd2170d336,ACC1191,ACC1093,729.9460272690076,INR,Restaurant
2025-06-23T22:17:35.368658,eb777f11-8fe4-4e6f-bd4f-69c265088c77,ACC1189,ACC1397,6170.289404593958,INR,Online Shopping
2025-06-13T22:17:35.368676,5c9b274b-c1bf-45c4-989a-7926725938b8,ACC1450,ACC1189,24960.04583015543,INR,Bill Payment
2025-06-29T22:17:35.368693,b31d9d01-95d7-46b5-a73a-5a55bf57db7d,ACC1256,ACC1257,33214.12838966661,INR,Restaurant
2025-06-16T22:17:35.368711,3fdc52b4-112e-4b07-a564-8e3cdcafddd3,ACC1096,ACC1233,33705.994166106844,INR,Bill Payment
2025-06-29T22:17:35.368728,f1c4f4e4-bcb8-4099-ac20-87d2a937f43d,ACC1491,ACC1116,68520.59273546671,INR,Bill Payment
2025-06-12T22:17:35.368744,94bab5dd-f72e-4b39-960c-9814f523ac3f,ACC1076,ACC1259,14411.087835144046,INR,Friend Transfer
2025-07-06T22:17:35.368762,6bc54503-69a4-490b-b518-152987c9de22,ACC1103,ACC1490,69656.35482002333,INR,Bill Payment
2025-07-01T22:17:35.368779,3a598d02-11b3-451b-b5a1-5dd39fe126bd,ACC1400,ACC1337,57564.426902555446,INR,Restaurant
2025-06-30T22:17:35.368796,dfa8165e-3ab2-46ae-b600-38104271d3a8,ACC1107,ACC1053,38189.7559998738,INR,Friend Transfer
2025-06-14T22:17:35.368813,21b3eac4-2716-491c-aeef-15988ab97a70,ACC1382,ACC1463,73440.00125134153,INR,Online Shopping
2025-06-23T22:17:35.368830,0c90f757-fadc-425d-8460-a709f4d391d7,ACC1376,ACC1280,52471.3261832027,INR,Bill Payment
2025-06-20T22:17:35.368847,7c85aed2-f725-44b3-b105-7d6bfa944ac8,ACC1107,ACC1164,40740.06251154036,INR,Bill Payment
2025-06-16T22:17:35.368864,18a3e6e1-434b-432f-85ea-8a6435146f63,ACC1152,ACC1187,63805.576082283,INR,Friend Transfer
2025-06-18T22:17:35.368881,1e034108-02ce-46ea-acf0-4b2b8708042a,ACC1377,ACC1012,14966.833313295872,INR,Friend Transfer
2025-06-28T22:17:35.368898,e7e57fdc-aac6-491f-b4ed-bd777bd02a0f,ACC1326,ACC1177,56077.071977564585,INR,Friend Transfer
2025-06-24T22:17:35.368915,4f1e02e7-be77-4a32-9cd7-6b5bc6c86661,ACC1444,ACC1430,52189.835719235554,INR,Bill Payment
2025-06-22T22:17:35.368932,10778604-ef00-4cab-bed9-b1d54a912c8d,ACC1119,ACC1298,13291.404578643804,INR,Restaurant
2025-07-06T22:17:35.368949,e1966679-f1e2-4487-b9b6-4ee78eecde2f,ACC1289,ACC1288,7000.565297971864,INR,Restaurant
2025-07-03T22:17:35.368966,50712c14-f52d-438c-8584-713fd56603f2,ACC1288,ACC1438,30483.59351391675,INR,Bill Payment
2025-06-16T22:17:35.368983,42ce3031-bf0a-415e-ae75-8dc2972aef2a,ACC1032,ACC1335,41036.76043981949,INR,Bill Payment
2025-06-26T22:17:35.369000,eb7d41a1-9c7d-4248-b47d-b347be97bcab,ACC1195,ACC1108,44429.976210005356,INR,Online Shopping
2025-06-27T22:17:35.369018,b8d98f04-7719-4bae-a54a-46382462f655,ACC1387,ACC1071,53369.388990017316,INR,Restaurant
2025-06-11T22:17:35.369035,38ac5550-9f34-4c6f-864e-38a012090b31,ACC1485,ACC1467,6439.643149407176,INR,Bill Payment
2025-06-09T22:17:35.369052,528cc59d-926f-4966-afe6-793c50fc210b,ACC1162,ACC1350,60758.84085689283,INR,Bill Payment
2025-06-09T22:17:35.369069,fcd0c00a-3bb2-4d14-a718-2970e3709976,ACC1390,ACC1127,20554.144609145405,INR,Bill Payment
2025-06-25T22:17:35.369086,cc376c39-7921-41dc-a55e-60c152e256d7,ACC1499,ACC1343,43533.99739254529,INR,Restaurant
2025-06-20T22:17:35.369103,8e2528d4-b931-4a99-a22e-bfc3354b8aa4,ACC1120,ACC1128,41962.72255116617,INR,Restaurant
2025-07-05T22:17:35.369120,d5bdf3fc-7a9e-4523-af7b-ba14b15fc778,ACC1335,ACC1379,16105.840509648151,INR,Bill Payment
2025-06-15T22:17:35.369137,d0b319e8-f096-422c-a436-386fbab40ff3,ACC1186,ACC1018,16917.753806108045,INR,Restaurant
2025-06-18T22:17:35.369154,7261ee98-8cae-46dc-aebb-76130eabc794,ACC1256,ACC1416,79434.54331565852,INR,Friend Transfer
2025-06-15T22:17:35.369171,4356ddaa-e28d-4754-b173-8f5c5f4f42eb,ACC1165,ACC1475,33728.3133585708,INR,Restaurant
2025-06-25T22:17:35.369188,b20d156d-3bd0-44c2-ade8-259da26456b2,ACC1489,ACC1167,14934.890750756818,INR,Online Shopping
2025-07-03T22:17:35.369205,82ea96d8-f0f7-42b1-ac8b-1b5fb795eb3d,ACC1450,ACC1420,40331.496844149464,INR,Friend Transfer
2025-06-28T22:17:35.369222,8edf1efc-ebd5-4429-a427-c0a7b76fd4fe,ACC1132,ACC1423,474.9948965967816,INR,Online Shopping
2025-06-12T22:17:35.369239,077f80f0-7269-4eda-9aec-d4826c0eab80,ACC1237,ACC1268,66024.28927268517,INR,Online Shopping
2025-06-22T22:17:35.369256,caf2a3e1-69ff-47a7-96bc-1320ae1f77ab,ACC1046,ACC1332,29852.01345690432,INR,Restaurant
2025-07-03T22:17:35.369273,7b4afd78-af2f-48d2-86de-152ff7594c91,ACC1425,ACC1121,37705.06670969743,INR,Friend Transfer
2025-07-03T22:17:35.369290,776a70c8-766f-42f3-a795-48bb76cfcc53,ACC1336,ACC1164,31143.87772147904,INR,Online Shopping
2025-07-06T22:17:35.369307,825cf991-a44f-41f5-a72d-a43114fc7e7d,ACC1283,ACC1312,30901.099774890874,INR,Online Shopping
2025-06-15T22:17:35.369324,983ae62b-e0ce-4daa-92d1-cad803f57d99,ACC1482,ACC1445,38726.76743508832,INR,Bill Payment
2025-06-17T22:17:35.369342,766ad824-28d3-4384-b281-31ec1ddef791,ACC1328,ACC1262,78183.31444602771,INR,Bill Payment
2025-06-30T22:17:35.369359,2085ac07-7ff3-48b1-91f3-bb98ba515c76,ACC1308,ACC1165,79966.728006465,INR,Online Shopping
2025-07-04T22:17:35.369376,dd62827f-7c11-4b16-9cc5-735d89c25d6d,ACC1104,ACC1114,35588.67387059298,INR,Bill Payment
2025-06-24T22:17:35.369393,5972638d-e710-44cd-98c5-1b3c91e721f4,ACC1186,ACC1222,37630.8690349471,INR,Bill Payment
2025-06-23T22:17:35.369410,2b9ce62c-e390-45fc-bb4e-5e6e745bf6f4,ACC1294,ACC1304,35887.97304281338,INR,Friend Transfer
2025-06-19T22:17:35.369427,22748c39-660e-498e-8902-5745d710a72a,ACC1132,ACC1209,43954.95086450356,INR,Restaurant
2025-07-05T22:17:35.369444,c5165741-b1ed-40f9-8b5f-8db977395094,ACC1250,ACC1252,67821.79107422098,INR,Friend Transfer
2025-06-22T22:17:35.369461,68d9e64c-4613-42e6-9347-cf7eb284800f,ACC1460,ACC1087,6128.378959565126,INR,Friend Transfer
2025-06-21T22:17:35.369478,be293fde-bde9-494d-9da6-19b8c5a966a2,ACC1178,ACC1153,29846.730188794743,INR,Friend Transfer
2025-06-14T22:17:35.369495,a94b9a70-84e8-4bb3-8953-dde4a814e230,ACC1025,ACC1167,2210.270415545513,INR,Restaurant
2025-07-02T22:17:35.369511,9fdb67c9-591d-4af7-8df2-0abbc302af60,ACC1496,ACC1359,9112.706179938657,INR,Online Shopping
2025-07-05T22:17:35.369528,cde28adf-4274-4ce2-99b4-d8ae294c73e1,ACC1152,ACC1250,64890.3475775863,INR,Online Shopping
2025-06-12T22:17:35.369545,15cd7a65-6792-4b09-bf50-3cc6e14f01c2,ACC1296,ACC1018,9900.70159108413,INR,Friend Transfer
2025-06-13T22:17:35.369562,3c61678d-33bb-4e48-8f90-e4941da8a12e,ACC1468,ACC1328,50557.11708040022,INR,Online Shopping
2025-06-09T22:17:35.369579,a7ffd962-d441-4ecf-8ee4-b6e2f13f4c2d,ACC1232,ACC1212,60771.56350130995,INR,Restaurant
2025-06-21T22:17:35.369596,ce997461-4121-454e-a581-b45fb3927608,ACC1018,ACC1441,5497.215650837212,INR,Bill Payment
2025-07-06T22:17:35.369613,e93e8000-84e8-4baa-9111-f4b02ef5ef6d,ACC1293,ACC1124,75071.45311737126,INR,Online Shopping
2025-06-28T22:17:35.369630,4e39f39a-e813-446c-a48b-70a6daae47eb,ACC1295,ACC1207,65203.4192881921,INR,Restaurant
2025-06-18T22:17:35.369647,3a823d2b-0e74-490a-9d38-4a145801d65e,ACC1061,ACC1062,34259.48035198351,INR,Bill Payment
2025-06-24T22:17:35.369664,8154c8ae-ca76-4f01-aa9c-7405e0f23a7d,ACC1064,ACC1447,12186.63752242592,INR,Bill Payment
2025-06-25T22:17:35.369681,16d8ba56-9605-4f59-ba63-482e96b90b8b,ACC1247,ACC1005,57593.695556868035,INR,Online Shopping
2025-06-21T22:17:35.369698,e23c116a-89a9-46e3-b1cc-85e077002d98,ACC1233,ACC1060,11048.409873921779,INR,Bill Payment
2025-06-24T22:17:35.369715,bfb6461e-7ae1-4f13-9dc5-0c677478a890,ACC1444,ACC1074,32705.848471061265,INR,Restaurant
2025-06-29T22:17:35.369732,d3539a4c-e973-4627-a1b2-0c2689189b5f,ACC1132,ACC1191,38305.5830342637,INR,Restaurant
2025-06-21T22:17:35.369749,74fb3c72-825d-416a-83ae-ef04ff62b095,ACC1306,ACC1236,46528.76408691267,INR,Online Shopping
2025-06-30T22:17:35.369765,87767f5d-e770-4893-bf85-88d10641e2fd,ACC1291,ACC1362,27363.04802626357,INR,Online Shopping
2025-06-29T22:17:35.369782,469c8fb6-d37e-4a80-8758-0835b7dabda9,ACC1007,ACC1496,698.6172780229515,INR,Online Shopping
2025-06-20T22:17:35.369800,bef85d99-8d5d-4ac7-853a-1e896e6f1002,ACC1424,ACC1201,14672.434401050516,INR,Friend Transfer
2025-06-08T22:17:35.369817,aa097389-4f52-4e8e-98c9-d31a87239607,ACC1361,ACC1436,62519.29600078946,INR,Friend Transfer
2025-06-20T22:17:35.369834,1dce130b-ac82-4f37-aa77-cc0ce8754d0e,ACC1430,ACC1119,73319.15712101254,INR,Online Shopping
2025-06-18T22:17:35.369888,7c05164b-8606-4fd8-92b8-d7ac7f824ee9,ACC1106,ACC1000,3094.025599976726,INR,Friend Transfer
2025-07-05T22:17:35.369906,f23bb07e-28a7-40ac-a0ad-0cb5dbe77d54,ACC1276,ACC1136,11892.909766952454,INR,Bill Payment
2025-06-16T22:17:35.369923,cf2d0df2-cd87-4ebc-b143-a2a1965f8192,ACC1160,ACC1448,72690.59045322669,INR,Online Shopping
2025-06-12T22:17:35.369940,ba95ff9e-c4ce-4513-a0fa-a7e70853886c,ACC1251,ACC1415,15692.161136869738,INR,Friend Transfer
2025-07-05T22:17:35.369957,25e5b1cf-14d3-4407-96cb-67acd85b1414,ACC1152,ACC1004,19021.95591708023,INR,Bill Payment
2025-06-12T22:17:35.369974,af2a3b42-1637-494e-8102-709a525090c2,ACC1360,ACC1187,51657.429781657884,INR,Bill Payment
2025-06-23T22:17:35.369991,421f233d-03e4-492c-b725-2d128dad7358,ACC1305,ACC1032,26515.864354407742,INR,Bill Payment
2025-06-19T22:17:35.370008,22a9de80-193f-44a5-8102-ed58219cfa45,ACC1123,ACC1206,62632.887694492085,INR,Friend Transfer
